Timestamp,Age,Gender,Country,self employed,work interfere,no employees,remote work,tech company,benefits,care options,wellness program,seek help,leave,mental health consequence,phys health consequence,coworkers,supervisor,mental vs physical
8/27/2014 12:31,28,MALE,United Kingdom,Yes,Often,100-500,Yes,No,No,Yes,No,No,Very difficult,Yes,No,Yes,Yes,No
8/27/2014 12:34,27,MALE,United Kingdom,No,Sometimes,100-500,No,Yes,No,No,No,No,Easy,Yes,Yes,No,No,Yes
8/27/2014 18:13,35,MALE,United Kingdom,No,Rarely,100-500,No,Yes,No,No,No,No,DIfficult,Yes,Yes,Yes,Yes,No
8/27/2014 18:56,29,MALE,United Kingdom,No,Sometimes,26-100,No,Yes,No,Yes,Yes,No,Easy,Yes,No,Yes,Yes,Yes
8/27/2014 15:34,23,MALE,United Kingdom,No,Sometimes,500-1000,No,Yes,No,No,No,Yes,Easy,No,No,Yes,Yes,No
8/27/2014 15:25,39,MALE,United Kingdom,No,Sometimes,500-1000,No,Yes,No,No,No,No,Very difficult,Yes,Yes,Yes,Yes,No
8/27/2014 16:04,30,MALE,United Kingdom,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,Easy,Yes,Yes,Yes,Yes,Yes
8/27/2014 16:07,32,MALE,United Kingdom,No,Sometimes,More than 1000,No,Yes,No,No,No,No,Very difficult,Yes,Yes,No,Yes,No
2/21/2015 11:55,28,MALE,United Kingdom,No,Never,26-100,No,Yes,No,No,No,No,Easy,Yes,No,Yes,Yes,Yes
8/27/2014 18:14,40,FEMALE,United Kingdom,No,Never,500-1000,No,Yes,No,No,No,No,Very easy,Yes,No,No,Yes,Yes
8/27/2014 13:47,36,FEMALE,United Kingdom,No,Sometimes,500-1000,No,Yes,No,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes
8/29/2014 11:22,27,FEMALE,United Kingdom,No,Often,More than 1000,No,No,Yes,Yes,No,No,Very easy,Yes,No,Yes,No,No
8/28/2014 15:40,41,FEMALE,United Kingdom,No,Rarely,500-1000,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,No,No
8/28/2014 14:15,29,FEMALE,United Kingdom,Yes,Sometimes,500-1000,Yes,Yes,No,No,No,Yes,Very easy,Yes,No,Yes,No,No
8/27/2014 16:14,29,FEMALE,United Kingdom,No,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,Very easy,Yes,No,Yes,Yes,No
8/27/2014 16:19,35,FEMALE,United Kingdom,No,Sometimes,500-1000,Yes,Yes,No,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,No
8/28/2014 18:21,28,FEMALE,United Kingdom,No,Often,500-1000,Yes,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/27/2014 15:30,36,FEMALE,United Kingdom,No,Sometimes,More than 1000,No,Yes,No,No,No,No,Very easy,Yes,Yes,No,No,Yes
8/29/2014 5:57,39,FEMALE,United Kingdom,Yes,Sometimes,500-1000,Yes,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,Yes
8/29/2014 6:42,39,FEMALE,United Kingdom,Yes,Sometimes,500-1000,Yes,Yes,No,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,No
2/24/2015 8:54,44,FEMALE,United Kingdom,No,Sometimes,26-100,No,Yes,No,Yes,No,Yes,Very easy,No,No,Yes,Yes,Yes
8/28/2014 9:16,26,FEMALE,United Kingdom,No,Never,500-1000,No,Yes,No,No,No,No,Very easy,Yes,Yes,Yes,No,No
8/28/2014 2:32,35,FEMALE,United Kingdom,No,Sometimes,100-500,No,Yes,No,No,No,No,Very easy,Yes,No,No,Yes,No
9/2/2014 8:24,40,FEMALE,United Kingdom,No,Rarely,26-100,No,No,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,Yes
8/28/2014 12:10,35,FEMALE,United Kingdom,No,Sometimes,More than 1000,No,No,No,No,Yes,Yes,Very easy,No,No,Yes,Yes,Yes
5/5/2015 15:16,38,FEMALE,United Kingdom,No,Never,More than 1000,No,No,No,No,No,Yes,Very easy,Yes,No,Yes,Yes,No
8/30/2014 19:56,34,FEMALE,United Kingdom,No,Never,100-500,No,Yes,No,No,No,Yes,Very easy,Yes,No,Yes,Yes,No
9/1/2014 10:40,43,FEMALE,United Kingdom,No,Never,More than 1000,No,No,No,Yes,No,No,Very easy,Yes,No,No,No,Yes
8/28/2014 12:12,48,FEMALE,United Kingdom,No,Never,500-1000,No,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/28/2014 9:54,20,FEMALE,United Kingdom,No,Sometimes,500-1000,Yes,Yes,No,No,Yes,Yes,Very easy,No,No,Yes,Yes,Yes
8/28/2014 10:42,40,MALE,United Kingdom,Yes,Never,100-500,No,No,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/28/2014 10:29,29,MALE,United Kingdom,No,Often,500-1000,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,No
8/28/2014 17:14,35,MALE,United Kingdom,No,Never,26-100,No,No,Yes,Yes,Yes,Yes,Very easy,Yes,Yes,Yes,Yes,No
8/28/2014 10:47,29,MALE,United Kingdom,No,Sometimes,26-100,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,No,No
8/28/2014 10:51,40,MALE,United Kingdom,No,Never,500-1000,No,Yes,No,No,No,Yes,Very easy,Yes,No,Yes,Yes,Yes
8/28/2014 10:13,29,MALE,United Kingdom,No,Never,500-1000,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,No
8/28/2014 17:28,29,MALE,United Kingdom,No,Rarely,500-1000,No,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/28/2014 17:59,34,MALE,United Kingdom,Yes,Never,500-1000,Yes,Yes,No,Yes,No,No,Very easy,No,No,No,No,Yes
8/28/2014 11:02,44,MALE,United Kingdom,No,Sometimes,100-500,No,Yes,No,No,No,No,Very easy,No,No,No,Yes,Yes
8/28/2014 12:06,24,MALE,United Kingdom,No,Never,More than 1000,No,No,No,No,No,Yes,Very easy,No,No,Yes,Yes,No
8/28/2014 12:15,47,MALE,United Kingdom,No,Never,26-100,No,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,No
8/28/2014 12:05,43,MALE,United Kingdom,No,Never,More than 1000,No,No,No,No,No,Yes,Very easy,Yes,No,Yes,Yes,No
8/28/2014 11:59,36,MALE,United Kingdom,No,Sometimes,500-1000,No,No,No,No,No,No,Very easy,Yes,Yes,Yes,Yes,No
8/28/2014 12:19,43,MALE,United Kingdom,No,Sometimes,More than 1000,No,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,Yes
8/28/2014 14:01,36,MALE,United Kingdom,No,Never,500-1000,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,No,No
8/28/2014 17:02,31,MALE,United Kingdom,No,Rarely,500-1000,No,No,No,No,No,No,Very easy,Yes,Yes,Yes,No,No
8/28/2014 17:02,35,MALE,United Kingdom,No,Rarely,500-1000,No,No,No,No,No,No,Very easy,Yes,Yes,Yes,No,No
8/28/2014 16:42,33,MALE,United Kingdom,No,Never,More than 1000,No,No,No,No,No,No,Very easy,Yes,No,Yes,Yes,No
9/1/2014 6:52,37,MALE,United Kingdom,No,Sometimes,26-100,Yes,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,Yes
9/1/2014 8:23,34,MALE,United Kingdom,No,Sometimes,More than 1000,No,No,No,No,No,Yes,Very easy,Yes,No,Yes,No,No
9/1/2014 17:59,36,MALE,United Kingdom,No,Sometimes,26-100,No,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,No
9/1/2014 21:03,40,MALE,United Kingdom,No,Sometimes,More than 1000,No,No,No,No,No,No,Very easy,Yes,Yes,Yes,Yes,Yes
9/2/2014 4:00,40,MALE,United Kingdom,No,Never,26-100,No,Yes,No,No,No,No,Very easy,Yes,Yes,Yes,No,No
9/4/2014 6:23,42,MALE,United Kingdom,No,Never,100-500,No,Yes,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,No,Yes
8/31/2014 15:23,23,MALE,United Kingdom,No,Never,26-100,No,Yes,No,No,No,No,Very easy,Yes,No,No,No,No
8/30/2014 14:00,21,MALE,United Kingdom,No,Never,100-500,No,Yes,No,No,No,Yes,Very easy,Yes,No,Yes,Yes,No
8/30/2014 18:29,26,MALE,United Kingdom,Yes,Rarely,26-100,No,Yes,No,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,No
8/30/2014 19:35,31,MALE,United Kingdom,No,Sometimes,More than 1000,No,No,No,No,No,Yes,Very easy,Yes,No,Yes,Yes,No
2/24/2015 8:58,25,MALE,United Kingdom,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,Very easy,Yes,Yes,Yes,Yes,No
2/24/2015 9:00,51,MALE,United Kingdom,No,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,Yes
2/24/2015 9:13,24,MALE,United Kingdom,No,Rarely,26-100,No,Yes,No,Yes,No,No,Very easy,No,No,Yes,Yes,No
2/21/2015 9:30,33,MALE,United Kingdom,No,Rarely,More than 1000,Yes,No,No,No,No,Yes,Very easy,No,No,Yes,Yes,No
8/29/2014 4:39,32,MALE,United Kingdom,No,Never,More than 1000,No,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,No
8/29/2014 4:53,32,MALE,United Kingdom,No,Never,500-1000,No,Yes,No,No,No,No,Very easy,No,No,No,Yes,No
8/29/2014 5:39,26,MALE,United Kingdom,Yes,Often,500-1000,Yes,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,No
8/29/2014 6:06,23,MALE,United Kingdom,No,Never,500-1000,Yes,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,No
8/29/2014 6:37,33,MALE,United Kingdom,No,Rarely,100-500,No,No,No,No,No,No,Very easy,Yes,No,Yes,No,No
8/29/2014 9:02,46,MALE,United Kingdom,No,Sometimes,500-1000,Yes,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,Yes
8/29/2014 9:13,34,MALE,United Kingdom,No,Never,26-100,No,Yes,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,Yes
8/29/2014 9:15,35,MALE,United Kingdom,Yes,Never,26-100,Yes,Yes,No,Yes,No,No,Very easy,Yes,Yes,No,No,Yes
8/29/2014 9:23,39,MALE,United Kingdom,No,Rarely,500-1000,No,Yes,No,No,No,No,Very easy,Yes,No,No,No,No
8/29/2014 9:35,32,MALE,United Kingdom,No,Sometimes,26-100,No,Yes,No,Yes,No,No,Very easy,Yes,Yes,Yes,Yes,Yes
8/29/2014 9:36,43,MALE,United Kingdom,No,Never,500-1000,No,Yes,No,No,No,Yes,Very easy,Yes,No,Yes,Yes,Yes
8/29/2014 10:13,56,MALE,United Kingdom,No,Never,26-100,No,Yes,No,No,No,No,Very easy,Yes,Yes,No,No,No
8/28/2014 10:00,32,MALE,United Kingdom,No,Rarely,100-500,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,No
8/27/2014 13:22,41,MALE,United Kingdom,Yes,Sometimes,500-1000,No,Yes,No,Yes,No,No,Very easy,Yes,No,Yes,Yes,Yes
8/27/2014 13:37,39,MALE,United Kingdom,No,Never,500-1000,No,No,No,No,No,No,Very easy,No,No,Yes,Yes,Yes
8/27/2014 13:44,37,MALE,United Kingdom,No,Never,100-500,No,No,No,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,No
8/27/2014 13:48,30,MALE,United Kingdom,No,Never,500-1000,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,No
8/27/2014 12:53,31,MALE,United Kingdom,No,Never,100-500,Yes,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/27/2014 12:56,29,MALE,United Kingdom,No,Sometimes,More than 1000,No,Yes,No,No,No,No,Very easy,Yes,Yes,Yes,No,No
8/27/2014 13:06,23,MALE,United Kingdom,No,Sometimes,26-100,No,No,No,No,No,No,Very easy,Yes,Yes,Yes,Yes,No
8/27/2014 13:07,31,MALE,United Kingdom,Yes,Often,500-1000,Yes,Yes,No,No,No,No,Very easy,Yes,No,No,No,No
8/27/2014 13:12,29,MALE,United Kingdom,No,Never,26-100,No,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/27/2014 14:38,30,MALE,United Kingdom,No,Sometimes,26-100,No,Yes,No,No,No,Yes,Very easy,Yes,Yes,No,No,No
8/27/2014 14:41,37,MALE,United Kingdom,No,Rarely,500-1000,Yes,Yes,No,No,No,No,Very easy,Yes,Yes,No,No,No
8/27/2014 13:54,36,MALE,United Kingdom,Yes,Sometimes,500-1000,Yes,Yes,No,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,No
8/27/2014 12:48,35,MALE,United Kingdom,Yes,Often,100-500,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,No
8/27/2014 12:02,41,MALE,United Kingdom,No,Never,26-100,No,Yes,Yes,No,Yes,Yes,Very easy,No,No,Yes,Yes,Yes
8/27/2014 11:39,31,MALE,United Kingdom,No,Never,100-500,Yes,Yes,No,No,No,No,Very easy,Yes,Yes,Yes,Yes,No
8/27/2014 11:42,38,MALE,United Kingdom,No,Sometimes,100-500,No,Yes,No,No,No,No,Very easy,Yes,Yes,Yes,No,No
8/27/2014 11:43,26,MALE,United Kingdom,No,Never,26-100,No,Yes,No,No,No,No,Very easy,No,Yes,Yes,Yes,No
8/27/2014 12:37,39,MALE,United Kingdom,No,Never,26-100,No,No,No,No,No,No,Very easy,Yes,Yes,No,No,No
8/27/2014 12:37,42,MALE,United Kingdom,No,Never,100-500,No,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,Yes
8/27/2014 12:39,32,MALE,United Kingdom,No,Never,100-500,No,Yes,No,No,No,No,Very easy,Yes,Yes,No,Yes,No
8/27/2014 12:48,29,MALE,United Kingdom,No,Rarely,100-500,No,Yes,No,No,Yes,Yes,Very easy,Yes,Yes,Yes,Yes,No
8/27/2014 12:34,30,MALE,United Kingdom,No,Never,100-500,No,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/27/2014 12:31,40,MALE,United Kingdom,No,Never,100-500,No,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,No
8/27/2014 14:51,51,MALE,United Kingdom,No,Never,500-1000,No,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,Yes
8/27/2014 17:52,33,MALE,United Kingdom,No,Never,500-1000,No,Yes,No,No,No,No,Very easy,Yes,Yes,Yes,Yes,No
8/27/2014 18:02,34,MALE,United Kingdom,No,Never,500-1000,No,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,Yes
8/27/2014 18:16,50,MALE,United Kingdom,No,Never,26-100,Yes,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,Yes
8/28/2014 9:56,24,MALE,United Kingdom,No,Never,500-1000,No,Yes,No,No,No,No,Very easy,Yes,No,No,No,No
8/28/2014 9:56,25,MALE,United Kingdom,No,Sometimes,26-100,No,No,Yes,Yes,No,No,Very easy,No,No,No,Yes,Yes
8/28/2014 5:12,43,MALE,United Kingdom,No,Never,500-1000,No,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,No
8/28/2014 1:04,25,MALE,United Kingdom,No,Sometimes,100-500,No,Yes,Yes,Yes,No,No,Very easy,No,No,Yes,Yes,Yes
8/27/2014 17:39,24,MALE,United Kingdom,No,Never,500-1000,No,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/28/2014 4:09,51,MALE,United Kingdom,No,Never,100-500,No,Yes,No,No,No,Yes,Very easy,Yes,Yes,No,No,No
8/28/2014 4:11,49,MALE,United Kingdom,Yes,Sometimes,500-1000,Yes,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/28/2014 4:37,30,MALE,United Kingdom,No,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,Very easy,Yes,No,Yes,Yes,Yes
8/27/2014 15:43,25,MALE,United Kingdom,No,Sometimes,500-1000,No,Yes,No,No,No,No,Very easy,Yes,Yes,No,No,No
8/27/2014 15:15,36,MALE,United Kingdom,No,Sometimes,500-1000,No,No,No,No,No,No,Very easy,Yes,No,Yes,No,No
8/27/2014 15:25,48,MALE,United Kingdom,No,Never,26-100,No,Yes,No,No,No,No,Very easy,Yes,Yes,No,No,No
8/27/2014 16:28,48,MALE,United Kingdom,No,Sometimes,More than 1000,Yes,No,No,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,No
8/27/2014 16:32,53,MALE,United Kingdom,No,Never,26-100,No,Yes,No,No,No,Yes,Very easy,No,No,No,Yes,No
8/27/2014 16:39,24,MALE,United Kingdom,No,Sometimes,500-1000,Yes,Yes,Yes,No,No,No,Very easy,No,No,Yes,Yes,Yes
8/27/2014 17:10,33,MALE,United Kingdom,No,Often,26-100,No,Yes,No,Yes,No,No,Very easy,Yes,Yes,Yes,Yes,No
8/27/2014 15:59,25,MALE,United Kingdom,No,Never,500-1000,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,No,Yes
8/27/2014 16:00,30,MALE,United Kingdom,No,Never,26-100,No,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,Yes
2/24/2015 9:15,30,MALE,United Kingdom,No,Sometimes,26-100,No,No,No,No,No,Yes,Very easy,Yes,Yes,No,No,No
8/27/2014 17:37,34,FEMALE,Canada,Yes,Sometimes,100-500,Yes,Yes,No,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes
8/27/2014 19:05,31,FEMALE,Canada,No,Often,More than 1000,No,No,No,No,No,Yes,Very easy,Yes,No,Yes,Yes,No
8/29/2014 21:40,22,FEMALE,Canada,Yes,Often,26-100,Yes,Yes,No,Yes,No,No,Very difficult,Yes,Yes,No,No,No
8/27/2014 12:54,28,FEMALE,Canada,No,Sometimes,100-500,No,Yes,No,No,No,No,Very difficult,Yes,Yes,Yes,No,No
8/29/2014 16:21,35,FEMALE,Canada,No,Often,26-100,No,No,No,No,Yes,Yes,Easy,No,No,Yes,Yes,Yes
8/27/2014 15:31,28,FEMALE,Canada,No,Sometimes,100-500,No,Yes,No,No,No,No,DIfficult,No,No,Yes,Yes,No
8/29/2014 8:59,42,FEMALE,Canada,Yes,Rarely,500-1000,Yes,Yes,No,Yes,No,No,Easy,Yes,Yes,Yes,Yes,No
8/27/2014 12:49,33,FEMALE,Canada,No,Sometimes,More than 1000,No,No,Yes,Yes,Yes,No,Easy,No,No,Yes,Yes,No
8/28/2014 10:15,29,MALE,Canada,No,Sometimes,More than 1000,No,No,No,No,No,No,Very difficult,Yes,No,Yes,No,No
8/28/2014 17:47,43,MALE,Canada,Yes,Sometimes,500-1000,Yes,Yes,No,No,No,No,DIfficult,Yes,Yes,Yes,Yes,No
8/28/2014 17:10,29,MALE,Canada,Yes,Sometimes,500-1000,Yes,Yes,No,Yes,No,No,Easy,No,No,Yes,Yes,No
8/28/2014 12:08,25,MALE,Canada,No,Sometimes,100-500,No,No,Yes,Yes,Yes,Yes,Very easy,Yes,No,Yes,Yes,No
8/28/2014 14:51,31,MALE,Canada,Yes,Often,500-1000,No,Yes,No,Yes,Yes,No,Easy,No,No,Yes,Yes,Yes
8/28/2014 14:53,35,MALE,Canada,Yes,Often,500-1000,No,Yes,No,Yes,Yes,No,Easy,No,No,Yes,Yes,Yes
8/28/2014 11:20,34,MALE,Canada,No,Never,More than 1000,Yes,Yes,No,No,Yes,Yes,Very easy,No,No,Yes,No,Yes
8/28/2014 11:36,43,MALE,Canada,Yes,Sometimes,500-1000,Yes,Yes,No,Yes,No,No,Easy,No,No,No,No,Yes
8/28/2014 11:32,38,MALE,Canada,No,Rarely,26-100,No,Yes,No,No,No,No,Easy,Yes,Yes,No,Yes,Yes
9/2/2014 8:00,26,MALE,Canada,No,Rarely,100-500,No,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,No
9/2/2014 13:18,38,MALE,Canada,Yes,Never,26-100,Yes,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,Yes
8/30/2014 3:55,42,MALE,Canada,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,Very easy,Yes,Yes,Yes,Yes,No
8/30/2014 12:35,33,MALE,Canada,No,Never,26-100,Yes,Yes,No,No,No,No,Very easy,Yes,No,Yes,No,No
4/6/2015 14:58,32,MALE,Canada,No,Sometimes,100-500,No,Yes,No,No,No,No,Easy,No,No,Yes,No,No
5/7/2015 10:08,44,MALE,Canada,No,Often,26-100,No,Yes,No,No,No,No,Very difficult,Yes,No,Yes,No,No
2/21/2015 4:16,28,MALE,Canada,No,Sometimes,More than 1000,No,Yes,Yes,No,Yes,Yes,Very easy,Yes,No,No,No,No
2/21/2015 8:54,40,MALE,Canada,No,Often,100-500,No,Yes,No,Yes,No,No,Easy,No,No,Yes,Yes,No
8/29/2014 16:51,31,MALE,Canada,No,Sometimes,More than 1000,No,Yes,No,No,No,No,DIfficult,No,No,Yes,Yes,Yes
8/29/2014 2:24,32,MALE,Canada,No,Often,26-100,No,Yes,No,No,Yes,No,Easy,No,No,Yes,Yes,Yes
8/29/2014 5:24,28,MALE,Canada,Yes,Sometimes,26-100,Yes,No,No,No,No,No,DIfficult,Yes,Yes,Yes,No,No
8/29/2014 16:50,39,MALE,Canada,No,Never,26-100,No,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,Yes
8/29/2014 11:02,45,MALE,Canada,No,Sometimes,26-100,Yes,Yes,No,Yes,No,No,Very easy,Yes,No,No,Yes,No
8/27/2014 13:27,43,MALE,Canada,No,Often,26-100,No,Yes,Yes,Yes,No,Yes,Very easy,Yes,No,Yes,Yes,No
8/27/2014 13:08,35,MALE,Canada,Yes,Often,500-1000,Yes,Yes,Yes,Yes,No,No,Very difficult,No,No,Yes,Yes,Yes
8/27/2014 13:09,40,MALE,Canada,Yes,Never,500-1000,No,Yes,Yes,Yes,No,Yes,Very easy,No,No,Yes,Yes,Yes
8/27/2014 14:32,34,MALE,Canada,Yes,Rarely,500-1000,No,No,No,No,No,No,DIfficult,Yes,Yes,No,No,Yes
8/27/2014 13:53,24,MALE,Canada,Yes,Never,500-1000,Yes,Yes,No,No,No,No,Easy,Yes,No,Yes,Yes,No
8/27/2014 14:01,61,MALE,Canada,No,Never,100-500,No,Yes,Yes,No,Yes,Yes,Very easy,No,No,Yes,Yes,No
8/27/2014 11:47,36,MALE,Canada,No,Often,100-500,Yes,Yes,No,No,No,No,DIfficult,Yes,No,No,No,No
8/27/2014 11:50,38,MALE,Canada,No,Sometimes,100-500,No,Yes,No,No,No,No,Easy,No,No,Yes,Yes,No
8/27/2014 11:53,33,MALE,Canada,No,Never,100-500,No,Yes,No,No,No,Yes,Easy,No,No,Yes,Yes,No
8/27/2014 12:02,30,MALE,Canada,No,Never,26-100,No,No,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/27/2014 11:35,34,MALE,Canada,Yes,Never,26-100,Yes,Yes,No,No,Yes,No,Easy,No,No,Yes,Yes,No
8/27/2014 18:29,26,MALE,Canada,No,Often,26-100,No,Yes,No,No,No,No,Easy,Yes,No,Yes,Yes,No
8/27/2014 19:34,33,MALE,Canada,No,Never,26-100,No,Yes,No,No,No,No,DIfficult,No,No,Yes,Yes,No
8/28/2014 7:01,32,MALE,Canada,No,Never,100-500,No,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/28/2014 8:06,25,MALE,Canada,No,Sometimes,26-100,No,Yes,No,No,No,No,Very easy,Yes,Yes,Yes,Yes,No
8/28/2014 9:54,35,MALE,Canada,No,Never,26-100,No,Yes,No,No,No,Yes,Easy,No,No,Yes,No,No
8/28/2014 9:56,24,MALE,Canada,No,Never,100-500,No,Yes,No,No,No,No,Easy,Yes,Yes,Yes,Yes,No
8/28/2014 9:56,55,MALE,Canada,No,Never,500-1000,No,Yes,No,No,No,Yes,Very easy,Yes,Yes,Yes,No,Yes
8/28/2014 2:15,33,MALE,Canada,No,Sometimes,100-500,No,No,Yes,Yes,No,No,DIfficult,Yes,Yes,Yes,Yes,No
8/28/2014 2:46,26,MALE,Canada,No,Sometimes,500-1000,Yes,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,Yes
8/28/2014 2:52,25,MALE,Canada,No,Rarely,100-500,No,No,No,No,Yes,Yes,Very easy,No,No,Yes,Yes,Yes
8/28/2014 3:16,45,MALE,Canada,No,Never,26-100,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,No
8/28/2014 4:34,33,MALE,Canada,Yes,Never,500-1000,Yes,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/28/2014 4:53,43,MALE,Canada,No,Never,500-1000,No,Yes,No,No,No,Yes,Easy,No,No,Yes,Yes,No
8/28/2014 3:15,30,MALE,Canada,No,Never,26-100,No,Yes,Yes,Yes,No,No,Very easy,No,No,Yes,Yes,Yes
8/27/2014 15:31,40,MALE,Canada,No,Never,500-1000,No,Yes,No,No,No,No,Easy,No,No,Yes,Yes,No
8/27/2014 15:03,49,MALE,Canada,Yes,Rarely,26-100,Yes,Yes,No,No,No,Yes,DIfficult,No,No,Yes,Yes,Yes
8/27/2014 15:23,29,MALE,Canada,No,Never,500-1000,No,Yes,Yes,No,No,Yes,Easy,No,No,Yes,Yes,No
8/27/2014 15:51,26,MALE,Canada,No,Rarely,More than 1000,No,No,Yes,Yes,Yes,Yes,Very easy,Yes,Yes,Yes,Yes,No
8/27/2014 16:20,38,MALE,Canada,No,Sometimes,26-100,No,No,No,Yes,No,No,Easy,Yes,No,Yes,Yes,No
8/27/2014 17:09,27,MALE,Canada,No,Sometimes,500-1000,No,Yes,Yes,Yes,No,No,Very easy,Yes,Yes,Yes,Yes,No
8/29/2014 11:46,26,MALE,Canada,No,Often,More than 1000,No,Yes,Yes,No,No,Yes,Very easy,Yes,No,Yes,No,No
8/28/2014 2:19,28,MALE,Canada,No,Sometimes,26-100,Yes,Yes,No,Yes,No,No,Very difficult,Yes,Yes,Yes,No,No
8/29/2014 11:23,40,FEMALE,Canada,No,Sometimes,100-500,No,Yes,Yes,No,No,No,Very easy,Yes,No,Yes,No,No
8/27/2014 18:43,37,FEMALE,Canada,No,Sometimes,500-1000,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,Yes
8/27/2014 13:31,34,FEMALE,Canada,No,Sometimes,500-1000,No,No,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,No
8/28/2014 14:46,28,FEMALE,Canada,Yes,Sometimes,500-1000,Yes,Yes,No,No,Yes,Yes,Very easy,No,No,Yes,Yes,Yes
8/28/2014 18:50,27,FEMALE,Canada,No,Sometimes,500-1000,No,Yes,Yes,Yes,No,No,Easy,No,No,Yes,Yes,No
8/28/2014 9:09,29,FEMALE,Canada,No,Rarely,More than 1000,Yes,No,Yes,Yes,Yes,Yes,Easy,No,No,No,Yes,No
8/27/2014 12:15,39,FEMALE,Canada,No,Sometimes,26-100,No,Yes,Yes,Yes,No,Yes,Very easy,Yes,No,Yes,Yes,No
8/27/2014 12:18,28,FEMALE,Canada,No,Sometimes,26-100,No,No,No,Yes,No,No,Very difficult,Yes,No,No,No,No
8/28/2014 9:55,23,FEMALE,Canada,No,Never,More than 1000,No,Yes,Yes,No,No,Yes,Easy,No,No,Yes,Yes,No
8/28/2014 10:04,38,MALE,Canada,No,Never,500-1000,No,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,Yes
8/28/2014 10:16,19,MALE,Canada,No,Never,500-1000,Yes,Yes,No,Yes,No,No,DIfficult,Yes,Yes,Yes,Yes,No
8/28/2014 10:08,30,MALE,Canada,No,Never,500-1000,No,Yes,Yes,Yes,No,Yes,Easy,Yes,Yes,Yes,Yes,Yes
8/28/2014 10:20,28,MALE,Canada,No,Rarely,500-1000,Yes,Yes,No,No,No,No,Very easy,Yes,Yes,Yes,Yes,No
